"seqn","acd010a","acd010b","acd010c","acq020","acq030","acd040","acq050","acq060","acd070","acd080"
16048,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16049,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16053,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16055,NA,NA,NA,4,5,4,5,5,1,1
16058,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16060,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16062,NA,NA,NA,2,1,2,2,2,1,1
16065,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16067,NA,NA,NA,5,5,5,5,5,5,4
16069,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16070,NA,NA,NA,5,5,5,5,5,1,1
16072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16073,NA,NA,NA,3,2,3,3,4,4,4
16074,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16075,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16076,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16077,NA,NA,NA,1,1,1,1,4,5,5
16078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16079,NA,NA,NA,1,1,1,1,1,4,4
16080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16081,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16087,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16088,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16089,NA,NA,NA,3,1,3,9,5,4,4
16091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16092,NA,NA,NA,1,1,1,1,1,4,4
16093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16099,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16106,NA,NA,NA,3,1,3,5,5,4,4
16109,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16110,NA,NA,NA,2,1,2,1,2,5,5
16111,NA,NA,NA,3,1,3,3,4,5,5
16113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16115,NA,NA,NA,2,1,2,1,1,4,4
16116,NA,NA,NA,2,1,3,2,1,4,4
16117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16119,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16123,NA,NA,NA,2,1,1,2,1,4,4
16125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16128,NA,NA,NA,3,1,2,5,5,5,5
16129,NA,NA,NA,4,4,4,5,5,1,1
16130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16131,NA,NA,NA,1,1,1,1,1,4,4
16132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16135,NA,NA,NA,2,1,1,2,2,4,4
16137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16138,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16140,NA,NA,NA,2,1,2,1,2,2,2
16141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16142,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16148,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16150,NA,NA,NA,3,2,3,3,3,1,1
16153,NA,NA,NA,5,5,5,5,5,1,1
16155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16158,1,2,NA,NA,NA,NA,NA,NA,NA,NA
16159,NA,NA,NA,5,5,5,5,4,1,1
16160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16162,NA,NA,NA,3,4,4,5,5,1,1
16163,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16172,NA,NA,NA,4,2,3,3,3,4,4
16174,NA,NA,NA,3,2,1,5,4,4,4
16175,NA,NA,NA,4,4,5,5,5,1,1
16176,NA,NA,NA,3,1,5,9,5,1,1
16178,NA,NA,NA,5,5,5,5,5,1,1
16179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,NA,NA,NA,1,1,1,1,1,4,4
16182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16183,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16184,NA,NA,NA,4,2,4,5,5,4,4
16186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16187,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16193,NA,NA,NA,3,1,3,2,3,1,1
16198,NA,NA,NA,3,1,1,5,5,5,5
16199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16202,NA,NA,NA,1,1,1,1,1,4,4
16203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16204,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16206,NA,NA,NA,2,2,1,1,1,2,2
16207,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210,NA,NA,NA,1,1,1,1,1,4,4
16211,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16212,NA,NA,NA,3,3,3,3,3,2,2
16213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16219,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16228,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16231,NA,NA,NA,3,1,1,3,5,4,4
16232,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16233,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16234,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16236,NA,NA,NA,5,3,3,4,3,4,4
16238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16242,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16244,NA,NA,NA,5,5,5,5,5,1,2
16245,1,2,3,NA,NA,NA,NA,NA,NA,NA
16246,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16249,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16254,NA,NA,NA,1,1,1,1,1,4,4
16255,NA,NA,NA,3,3,3,3,3,4,4
16256,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16262,NA,NA,NA,2,1,1,2,1,4,4
16264,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16265,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16266,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16268,NA,NA,NA,1,1,1,1,1,4,4
16270,NA,NA,NA,4,5,5,5,5,1,1
16272,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16275,NA,NA,NA,1,1,1,1,1,4,4
16277,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16283,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16285,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16289,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16290,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16291,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16293,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16294,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16295,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16297,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16298,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16302,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16304,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16309,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16311,NA,NA,NA,1,1,1,1,1,4,4
16312,NA,NA,NA,1,1,1,1,1,4,4
16313,NA,NA,NA,5,5,5,5,5,1,1
16314,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16318,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16319,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16323,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16326,NA,NA,NA,3,4,4,2,4,4,4
16327,NA,NA,NA,5,4,5,5,5,1,1
16328,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16331,NA,NA,NA,2,1,1,1,1,4,4
16332,NA,NA,NA,1,1,1,1,1,1,1
16334,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16338,NA,NA,NA,4,1,3,3,3,4,4
16339,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16344,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16346,1,NA,3,NA,NA,NA,NA,NA,NA,NA
16347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16348,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16349,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16350,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16351,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16352,NA,NA,NA,1,1,3,1,1,4,4
16353,NA,NA,NA,1,1,1,1,1,4,4
16354,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16355,NA,NA,NA,1,1,1,1,1,4,4
16356,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16357,NA,NA,NA,4,1,5,4,4,1,1
16359,NA,NA,NA,1,1,1,1,1,4,4
16360,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16361,NA,NA,NA,4,4,5,5,5,1,1
16362,NA,NA,NA,5,5,5,5,5,1,1
16363,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16364,NA,NA,NA,1,1,1,1,1,4,4
16367,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16369,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16370,NA,NA,NA,3,1,2,9,4,4,4
16371,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16374,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16375,NA,NA,NA,4,1,2,5,4,4,4
16376,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16377,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16380,NA,NA,NA,3,4,4,4,4,1,1
16381,NA,NA,NA,3,1,1,3,4,4,4
16382,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16384,NA,NA,NA,3,3,3,5,5,4,4
16386,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16387,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16389,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16390,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16391,NA,NA,NA,4,4,4,4,4,4,1
16392,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16395,NA,NA,NA,3,1,1,3,3,4,4
16396,NA,NA,NA,5,5,5,5,5,1,1
16398,NA,NA,NA,1,1,1,1,1,4,4
16399,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16401,NA,NA,NA,4,2,4,5,3,1,1
16403,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16406,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16408,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16410,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16411,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16414,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16415,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16418,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16419,NA,NA,NA,4,5,4,5,5,1,1
16420,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16421,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16422,NA,NA,NA,1,1,1,1,1,4,4
16423,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16424,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16425,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16427,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16428,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16430,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16431,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16433,NA,NA,NA,5,4,5,5,5,4,1
16434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16437,NA,NA,NA,5,5,5,5,3,4,1
16438,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16439,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16441,NA,NA,NA,1,1,1,1,1,4,4
16442,NA,NA,NA,3,1,1,1,2,5,5
16443,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16444,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16445,NA,NA,NA,3,2,3,3,3,1,1
16446,NA,NA,NA,4,1,5,4,4,5,5
16447,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16448,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16449,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16451,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16453,NA,NA,NA,5,5,5,5,5,1,1
16458,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16460,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16462,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16464,NA,NA,NA,4,4,4,4,4,4,1
16465,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16467,1,NA,3,NA,NA,NA,NA,NA,NA,NA
16468,NA,NA,NA,2,1,2,3,3,4,4
16470,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16472,NA,NA,NA,4,5,4,5,5,1,1
16473,NA,NA,NA,3,1,1,5,5,4,4
16474,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16476,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16479,NA,NA,NA,2,1,1,1,1,4,4
16480,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16481,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16482,NA,NA,NA,3,3,4,5,5,1,1
16484,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16485,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16487,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16488,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16489,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16490,NA,NA,NA,3,3,3,3,3,4,5
16491,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16493,NA,NA,NA,2,1,1,1,1,4,4
16496,NA,NA,NA,1,1,1,1,1,4,4
16497,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16498,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16503,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16504,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16505,NA,NA,NA,3,3,3,2,4,1,1
16506,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16507,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16508,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16509,NA,NA,NA,1,1,1,1,1,4,4
16510,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16512,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16513,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16515,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16516,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16518,NA,NA,NA,3,1,1,5,5,4,4
16519,NA,NA,NA,4,4,4,5,1,1,1
16520,NA,NA,NA,2,1,1,1,1,4,4
16523,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16524,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16526,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16527,NA,NA,NA,5,5,5,5,5,1,1
16529,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16530,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16531,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16532,NA,NA,NA,5,4,4,5,5,1,4
16534,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16535,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16538,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16539,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16540,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16541,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16543,NA,NA,NA,3,1,2,3,3,5,5
16544,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16545,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16546,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16547,NA,NA,NA,2,1,1,1,5,4,4
16548,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16549,NA,NA,NA,4,1,4,5,5,4,1
16551,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16552,1,NA,3,NA,NA,NA,NA,NA,NA,NA
16553,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16554,NA,NA,NA,2,1,1,2,1,4,4
16556,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16559,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16560,NA,NA,NA,4,1,4,4,4,1,4
16561,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16563,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16565,NA,NA,NA,1,1,1,1,1,4,4
16566,NA,NA,NA,1,2,2,2,1,4,4
16568,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16570,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16574,NA,NA,NA,5,1,5,5,5,4,4
16575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16576,NA,NA,NA,3,1,3,3,2,4,4
16578,NA,NA,NA,2,2,2,3,5,4,4
16579,NA,NA,NA,1,1,1,1,1,4,4
16581,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16582,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16583,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16584,NA,NA,NA,3,2,5,3,3,1,1
16587,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16589,NA,NA,NA,1,1,1,1,1,5,5
16590,NA,NA,NA,5,5,5,5,5,1,1
16591,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16593,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16594,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16597,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16600,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16604,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16605,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16607,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16610,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16612,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16615,NA,NA,NA,1,1,1,1,1,4,4
16616,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16617,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16618,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16619,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16621,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16622,NA,NA,NA,5,5,5,5,5,1,1
16623,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16624,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16625,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16626,NA,NA,NA,3,4,4,5,3,1,1
16627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16629,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16630,NA,NA,NA,3,1,1,3,3,4,4
16631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16633,1,NA,3,NA,NA,NA,NA,NA,NA,NA
16634,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16635,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16636,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16639,NA,NA,NA,1,1,1,1,1,4,4
16640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16641,1,NA,3,NA,NA,NA,NA,NA,NA,NA
16642,NA,NA,NA,1,1,1,1,1,4,4
16643,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16644,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16645,NA,NA,NA,4,5,3,5,3,4,1
16646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16647,NA,NA,NA,5,5,5,5,5,1,1
16649,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16650,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16652,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16653,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16654,NA,NA,NA,2,1,1,3,3,4,4
16655,NA,NA,NA,2,1,3,3,3,4,4
16656,1,NA,3,NA,NA,NA,NA,NA,NA,NA
16657,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16664,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16667,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
16668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16670,NA,NA,NA,2,1,1,1,1,4,4
16671,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16672,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16673,NA,NA,NA,2,2,3,3,4,5,5
16675,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16676,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16677,NA,NA,NA,4,4,4,5,4,1,1
16678,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16680,NA,NA,NA,2,1,1,2,2,4,4
16682,NA,NA,NA,1,1,1,1,1,4,4
